epoch,client_id,fedrn_clean_count,net2_clean_count,final_clean_count,fedrn_only_clean_count,net2_only_clean_count,both_clean_count,fedrn_only_precision,net2_only_precision,both_precision,fedrn_precision,net2_precision,final_precision,fedrn_recall,net2_recall,final_recall
379,20,300,309,303,0,9,300,0.000000,0.555556,0.973333,0.973333,0.961165,0.970297,0.973333,0.990000,0.980000
379,7,302,301,302,2,1,300,0.500000,1.000000,0.986667,0.983444,0.986711,0.983444,0.990000,0.990000,0.990000
379,51,312,324,316,1,13,311,1.000000,0.153846,0.954984,0.955128,0.922840,0.949367,0.993333,0.996667,1.000000
379,53,302,303,304,3,4,299,0.000000,0.750000,0.989967,0.980132,0.986799,0.980263,0.986667,0.996667,0.993333
379,49,306,307,307,3,4,303,1.000000,0.250000,0.973597,0.973856,0.964169,0.970684,0.993333,0.986667,0.993333
379,73,298,303,298,0,5,298,0.000000,0.200000,0.996644,0.996644,0.983498,0.996644,0.990000,0.993333,0.990000
379,76,299,298,299,1,0,298,1.000000,0.000000,0.996644,0.996656,0.996644,0.996656,0.993333,0.990000,0.993333
379,47,293,298,294,0,5,293,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.976667,0.993333,0.980000
379,13,298,300,299,0,2,298,0.000000,1.000000,0.996644,0.996644,0.996667,0.996656,0.990000,0.996667,0.993333
380,91,299,312,305,1,14,298,1.000000,0.500000,0.976510,0.976589,0.955128,0.973770,0.973333,0.993333,0.990000
380,82,299,300,299,0,1,299,0.000000,0.000000,0.993311,0.993311,0.990000,0.993311,0.990000,0.990000,0.990000
380,4,300,301,300,0,1,300,0.000000,1.000000,0.990000,0.990000,0.990033,0.990000,0.990000,0.993333,0.990000
380,84,301,317,304,0,16,301,0.000000,0.250000,0.980066,0.980066,0.943218,0.976974,0.983333,0.996667,0.990000
380,68,301,302,302,1,2,300,0.000000,1.000000,0.990000,0.986711,0.990066,0.986755,0.990000,0.996667,0.993333
380,97,300,313,308,1,14,299,1.000000,0.571429,0.969900,0.970000,0.952077,0.957792,0.970000,0.993333,0.983333
380,23,299,300,299,1,2,298,1.000000,0.500000,0.996644,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
380,7,303,304,303,0,1,303,0.000000,1.000000,0.983498,0.983498,0.983553,0.983498,0.993333,0.996667,0.993333
380,93,299,298,298,1,0,298,0.000000,0.000000,0.996644,0.993311,0.996644,0.996644,0.990000,0.990000,0.990000
380,67,299,297,298,2,0,297,0.500000,0.000000,0.993266,0.989967,0.993266,0.993289,0.986667,0.983333,0.986667
381,85,302,304,302,0,2,302,0.000000,0.000000,0.993377,0.993377,0.986842,0.993377,1.000000,1.000000,1.000000
381,50,313,322,315,0,9,313,0.000000,0.555556,0.942492,0.942492,0.931677,0.939683,0.983333,1.000000,0.986667
381,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
381,92,297,301,298,0,4,297,0.000000,0.500000,0.996633,0.996633,0.990033,0.996644,0.986667,0.993333,0.990000
381,20,297,307,303,0,10,297,0.000000,0.600000,0.969697,0.969697,0.957655,0.960396,0.960000,0.980000,0.970000
381,63,301,301,302,2,2,299,0.500000,0.500000,0.983278,0.980066,0.980066,0.980132,0.983333,0.983333,0.986667
381,22,295,306,296,1,12,294,1.000000,0.333333,0.993197,0.993220,0.967320,0.993243,0.976667,0.986667,0.980000
381,79,303,312,308,0,9,303,0.000000,0.555556,0.970297,0.970297,0.958333,0.964286,0.980000,0.996667,0.990000
381,15,302,314,306,0,12,302,0.000000,0.333333,0.976821,0.976821,0.952229,0.967320,0.983333,0.996667,0.986667
381,48,307,302,303,10,5,297,0.700000,0.000000,0.979798,0.970684,0.963576,0.973597,0.993333,0.970000,0.983333
382,26,298,309,303,1,12,297,0.000000,0.500000,0.989899,0.986577,0.970874,0.983498,0.980000,1.000000,0.993333
382,8,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
382,6,300,302,302,1,3,299,0.000000,0.333333,0.996656,0.993333,0.990066,0.990066,0.993333,0.996667,0.996667
382,67,298,300,298,0,2,298,0.000000,0.000000,0.993289,0.993289,0.986667,0.993289,0.986667,0.986667,0.986667
382,23,299,301,302,6,8,293,0.333333,0.875000,0.993174,0.979933,0.990033,0.986755,0.976667,0.993333,0.993333
382,22,300,302,300,2,4,298,1.000000,0.250000,0.996644,0.996667,0.986755,0.996667,0.996667,0.993333,0.996667
382,63,299,298,299,2,1,297,1.000000,1.000000,0.979798,0.979933,0.979866,0.979933,0.976667,0.973333,0.976667
382,53,304,302,304,3,1,301,0.333333,1.000000,0.986711,0.980263,0.986755,0.980263,0.993333,0.993333,0.993333
382,69,313,317,315,1,5,312,0.000000,0.400000,0.951923,0.948882,0.943218,0.946032,0.990000,0.996667,0.993333
382,59,301,304,302,0,3,301,0.000000,0.333333,0.983389,0.983389,0.976974,0.980132,0.986667,0.990000,0.986667
383,45,294,299,295,1,6,293,1.000000,1.000000,0.982935,0.982993,0.983278,0.983051,0.963333,0.980000,0.966667
383,66,284,300,300,3,19,281,0.333333,0.947368,0.996441,0.989437,0.993333,0.993333,0.936667,0.993333,0.993333
383,99,313,325,315,0,12,313,0.000000,0.166667,0.952077,0.952077,0.923077,0.949206,0.993333,1.000000,0.996667
383,58,300,313,304,0,13,300,0.000000,0.384615,0.983333,0.983333,0.958466,0.976974,0.983333,1.000000,0.990000
383,46,303,303,304,1,1,302,0.000000,0.000000,0.990066,0.986799,0.986799,0.983553,0.996667,0.996667,0.996667
383,1,300,301,300,0,1,300,0.000000,0.000000,0.993333,0.993333,0.990033,0.993333,0.993333,0.993333,0.993333
383,75,301,302,303,1,2,300,0.000000,1.000000,0.990000,0.986711,0.990066,0.986799,0.990000,0.996667,0.996667
383,43,298,300,300,0,2,298,0.000000,1.000000,0.989933,0.989933,0.990000,0.990000,0.983333,0.990000,0.990000
383,13,299,301,299,0,2,299,0.000000,1.000000,0.996656,0.996656,0.996678,0.996656,0.993333,1.000000,0.993333
383,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
384,35,289,305,290,1,17,288,1.000000,0.882353,0.986111,0.986159,0.980328,0.986207,0.950000,0.996667,0.953333
384,39,307,310,308,1,4,306,1.000000,0.750000,0.964052,0.964169,0.961290,0.961039,0.986667,0.993333,0.986667
384,49,307,311,308,2,6,305,0.500000,0.500000,0.967213,0.964169,0.958199,0.964286,0.986667,0.993333,0.990000
384,34,160,159,160,1,0,159,1.000000,0.000000,0.911950,0.912500,0.911950,0.912500,0.486667,0.483333,0.486667
384,79,299,313,309,1,15,298,1.000000,0.533333,0.969799,0.969900,0.948882,0.957929,0.966667,0.990000,0.986667
384,19,301,311,307,1,11,300,0.000000,0.636364,0.976667,0.973422,0.964630,0.967427,0.976667,1.000000,0.990000
384,25,299,300,299,2,3,297,1.000000,0.666667,0.993266,0.993311,0.990000,0.993311,0.990000,0.990000,0.990000
384,5,299,299,299,0,0,299,0.000000,0.000000,0.993311,0.993311,0.993311,0.993311,0.990000,0.990000,0.990000
384,99,312,320,313,1,9,311,1.000000,0.222222,0.951768,0.951923,0.931250,0.952077,0.990000,0.993333,0.993333
384,42,300,303,301,2,5,298,0.500000,0.400000,0.996644,0.993333,0.986799,0.990033,0.993333,0.996667,0.993333
385,20,297,301,299,2,6,295,1.000000,1.000000,0.959322,0.959596,0.960133,0.959866,0.950000,0.963333,0.956667
385,72,323,328,324,0,5,323,0.000000,0.400000,0.922601,0.922601,0.914634,0.922840,0.993333,1.000000,0.996667
385,46,301,303,303,1,3,300,0.000000,0.666667,0.990000,0.986711,0.986799,0.986799,0.990000,0.996667,0.996667
385,82,296,301,300,0,5,296,0.000000,0.800000,0.989865,0.989865,0.986711,0.990000,0.976667,0.990000,0.990000
385,66,301,299,301,4,2,297,0.750000,0.500000,0.993266,0.990033,0.989967,0.990033,0.993333,0.986667,0.993333
385,51,306,321,314,0,15,306,0.000000,0.466667,0.954248,0.954248,0.931464,0.949045,0.973333,0.996667,0.993333
385,8,299,299,299,1,1,298,1.000000,1.000000,0.996644,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
385,21,308,315,314,0,7,308,0.000000,0.428571,0.964286,0.964286,0.952381,0.955414,0.990000,1.000000,1.000000
385,26,297,313,304,2,18,295,0.500000,0.333333,0.993220,0.989899,0.955272,0.980263,0.980000,0.996667,0.993333
385,41,300,297,300,4,1,296,0.500000,1.000000,0.993243,0.986667,0.993266,0.986667,0.986667,0.983333,0.986667
386,33,302,312,306,1,11,301,0.000000,0.545455,0.976744,0.973510,0.961538,0.970588,0.980000,1.000000,0.990000
386,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
386,6,300,302,300,0,2,300,0.000000,0.500000,0.993333,0.993333,0.990066,0.993333,0.993333,0.996667,0.993333
386,37,293,309,296,0,16,293,0.000000,0.687500,0.979522,0.979522,0.964401,0.979730,0.956667,0.993333,0.966667
386,74,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
386,26,304,313,307,2,11,302,0.000000,0.181818,0.986755,0.980263,0.958466,0.977199,0.993333,1.000000,1.000000
386,71,300,305,301,0,5,300,0.000000,0.000000,0.996667,0.996667,0.980328,0.993355,0.996667,0.996667,0.996667
386,69,307,315,313,0,8,307,0.000000,0.000000,0.964169,0.964169,0.939683,0.945687,0.986667,0.986667,0.986667
386,66,301,300,301,2,1,299,1.000000,1.000000,0.989967,0.990033,0.990000,0.990033,0.993333,0.990000,0.993333
386,8,299,300,299,0,1,299,0.000000,1.000000,0.996656,0.996656,0.996667,0.996656,0.993333,0.996667,0.993333
387,53,304,303,304,2,1,302,0.000000,1.000000,0.983444,0.976974,0.983498,0.980263,0.990000,0.993333,0.993333
387,46,304,306,305,2,4,302,0.000000,0.500000,0.986755,0.980263,0.980392,0.980328,0.993333,1.000000,0.996667
387,14,303,303,302,2,2,301,1.000000,0.500000,0.986711,0.986799,0.983498,0.986755,0.996667,0.993333,0.993333
387,19,302,306,307,2,6,300,0.000000,0.500000,0.983333,0.976821,0.973856,0.970684,0.983333,0.993333,0.993333
387,24,305,308,307,2,5,303,0.000000,0.400000,0.970297,0.963934,0.961039,0.960912,0.980000,0.986667,0.983333
387,47,295,294,295,2,1,293,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.983333,0.980000,0.983333
387,17,303,310,309,3,10,300,0.666667,0.700000,0.966667,0.963696,0.958065,0.961165,0.973333,0.990000,0.990000
387,13,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
387,18,297,298,301,6,7,291,0.833333,0.428571,1.000000,0.996633,0.986577,0.990033,0.986667,0.980000,0.993333
387,91,301,314,304,0,13,301,0.000000,0.461538,0.976744,0.976744,0.955414,0.973684,0.980000,1.000000,0.986667
388,48,294,306,299,1,13,293,0.000000,0.538462,0.979522,0.976190,0.960784,0.969900,0.956667,0.980000,0.966667
388,62,297,300,298,0,3,297,0.000000,0.333333,0.993266,0.993266,0.986667,0.993289,0.983333,0.986667,0.986667
388,95,302,308,304,0,6,302,0.000000,0.833333,0.963576,0.963576,0.961039,0.963816,0.970000,0.986667,0.976667
388,77,298,299,299,3,4,295,0.666667,0.750000,0.993220,0.989933,0.989967,0.989967,0.983333,0.986667,0.986667
388,51,306,322,311,1,17,305,1.000000,0.352941,0.960656,0.960784,0.928571,0.951768,0.980000,0.996667,0.986667
388,32,197,175,183,24,2,173,1.000000,0.000000,0.913295,0.923858,0.902857,0.912568,0.606667,0.526667,0.556667
388,84,295,322,301,0,27,295,0.000000,0.370370,0.983051,0.983051,0.931677,0.976744,0.966667,1.000000,0.980000
388,4,300,300,300,1,1,299,0.000000,1.000000,0.993311,0.990000,0.993333,0.990000,0.990000,0.993333,0.990000
388,49,308,309,308,0,1,308,0.000000,0.000000,0.967532,0.967532,0.964401,0.967532,0.993333,0.993333,0.993333
388,11,301,302,302,4,5,297,0.750000,0.800000,0.979798,0.976744,0.976821,0.976821,0.980000,0.983333,0.983333
389,41,300,302,300,1,3,299,1.000000,0.666667,0.986622,0.986667,0.983444,0.986667,0.986667,0.990000,0.986667
389,37,302,306,304,2,6,300,1.000000,0.666667,0.976667,0.976821,0.970588,0.973684,0.983333,0.990000,0.986667
389,55,296,310,300,2,16,294,1.000000,0.687500,0.962585,0.962838,0.948387,0.960000,0.950000,0.980000,0.960000
389,95,301,307,303,1,7,300,0.000000,0.714286,0.966667,0.963455,0.960912,0.963696,0.966667,0.983333,0.973333
389,99,311,324,313,0,13,311,0.000000,0.307692,0.951768,0.951768,0.925926,0.952077,0.986667,1.000000,0.993333
389,78,301,310,305,1,10,300,1.000000,0.500000,0.963333,0.963455,0.948387,0.960656,0.966667,0.980000,0.976667
389,92,298,301,300,0,3,298,0.000000,0.666667,0.993289,0.993289,0.990033,0.990000,0.986667,0.993333,0.990000
389,73,300,302,301,1,3,299,1.000000,0.333333,0.993311,0.993333,0.986755,0.993355,0.993333,0.993333,0.996667
389,26,298,304,300,1,7,297,1.000000,0.142857,1.000000,1.000000,0.980263,0.993333,0.993333,0.993333,0.993333
389,19,295,315,300,0,20,295,0.000000,0.750000,0.966102,0.966102,0.952381,0.966667,0.950000,1.000000,0.966667
390,69,312,316,314,0,4,312,0.000000,0.250000,0.951923,0.951923,0.943038,0.945860,0.990000,0.993333,0.990000
390,52,300,300,300,1,1,299,1.000000,0.000000,0.996656,0.996667,0.993333,0.996667,0.996667,0.993333,0.996667
390,6,300,306,301,0,6,300,0.000000,0.333333,0.990000,0.990000,0.977124,0.990033,0.990000,0.996667,0.993333
390,23,300,305,301,2,7,298,0.500000,0.428571,0.989933,0.986667,0.977049,0.986711,0.986667,0.993333,0.990000
390,99,309,323,313,0,14,309,0.000000,0.357143,0.954693,0.954693,0.928793,0.955272,0.983333,1.000000,0.996667
390,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
390,48,294,313,308,8,27,286,0.750000,0.481481,0.979021,0.972789,0.936102,0.957792,0.953333,0.976667,0.983333
390,75,302,300,303,3,1,299,1.000000,0.000000,0.993311,0.993377,0.990000,0.990099,1.000000,0.990000,1.000000
390,11,301,302,301,3,4,298,0.666667,0.750000,0.976510,0.973422,0.973510,0.970100,0.976667,0.980000,0.973333
390,13,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
391,8,299,298,299,1,0,298,1.000000,0.000000,0.996644,0.996656,0.996644,0.996656,0.993333,0.990000,0.993333
391,37,301,306,303,3,8,298,1.000000,0.250000,0.986577,0.986711,0.967320,0.983498,0.990000,0.986667,0.993333
391,29,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
391,32,243,253,243,17,27,226,1.000000,0.814815,0.946903,0.950617,0.932806,0.950617,0.770000,0.786667,0.770000
391,26,302,309,301,4,11,298,0.500000,0.090909,0.996644,0.990066,0.964401,0.993355,0.996667,0.993333,0.996667
391,54,301,310,301,0,9,301,0.000000,0.000000,0.996678,0.996678,0.967742,0.996678,1.000000,1.000000,1.000000
391,44,302,311,308,0,9,302,0.000000,0.444444,0.980132,0.980132,0.964630,0.970779,0.986667,1.000000,0.996667
391,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
391,46,301,304,303,0,3,301,0.000000,1.000000,0.986711,0.986711,0.986842,0.986799,0.990000,1.000000,0.996667
391,96,302,303,302,0,1,302,0.000000,1.000000,0.990066,0.990066,0.990099,0.990066,0.996667,1.000000,0.996667
392,92,300,301,301,1,2,299,1.000000,1.000000,0.989967,0.990000,0.990033,0.990033,0.990000,0.993333,0.993333
392,24,303,305,303,2,4,301,0.500000,0.500000,0.966777,0.963696,0.960656,0.966997,0.973333,0.976667,0.976667
392,47,296,295,296,2,1,294,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.986667,0.983333,0.986667
392,6,297,300,299,2,5,295,1.000000,0.600000,0.993220,0.993266,0.986667,0.989967,0.983333,0.986667,0.986667
392,95,290,305,291,3,18,287,0.666667,0.722222,0.975610,0.972414,0.960656,0.972509,0.940000,0.976667,0.943333
392,7,300,300,300,3,3,297,0.333333,1.000000,0.989899,0.983333,0.990000,0.983333,0.983333,0.990000,0.983333
392,31,302,302,304,3,3,299,0.333333,1.000000,0.989967,0.983444,0.990066,0.983553,0.990000,0.996667,0.996667
392,21,309,318,312,1,10,308,0.000000,0.200000,0.967532,0.964401,0.943396,0.958333,0.993333,1.000000,0.996667
392,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
392,62,298,296,299,3,1,295,0.666667,0.000000,0.996610,0.993289,0.993243,0.989967,0.986667,0.980000,0.986667
393,6,302,301,301,3,2,299,0.333333,0.500000,0.993311,0.986755,0.990033,0.990033,0.993333,0.993333,0.993333
393,22,301,306,302,0,5,301,0.000000,0.200000,0.990033,0.990033,0.977124,0.990066,0.993333,0.996667,0.996667
393,43,299,300,300,0,1,299,0.000000,0.000000,0.993311,0.993311,0.990000,0.990000,0.990000,0.990000,0.990000
393,24,298,301,297,3,6,295,1.000000,0.666667,0.972881,0.973154,0.966777,0.973064,0.966667,0.970000,0.963333
393,96,304,301,302,5,2,299,0.400000,0.000000,0.996656,0.986842,0.990033,0.990066,1.000000,0.993333,0.996667
393,16,299,298,299,1,0,298,1.000000,0.000000,0.989933,0.989967,0.989933,0.989967,0.986667,0.983333,0.986667
393,21,305,317,306,1,13,304,1.000000,0.461538,0.963816,0.963934,0.943218,0.964052,0.980000,0.996667,0.983333
393,47,293,297,294,0,4,293,0.000000,0.750000,1.000000,1.000000,0.996633,1.000000,0.976667,0.986667,0.980000
393,74,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
393,58,302,312,302,1,11,301,0.000000,0.363636,0.983389,0.980132,0.961538,0.983444,0.986667,1.000000,0.990000
394,50,310,322,312,0,12,310,0.000000,0.500000,0.948387,0.948387,0.931677,0.945513,0.980000,1.000000,0.983333
394,8,299,300,299,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
394,41,301,302,301,1,2,300,0.000000,1.000000,0.986667,0.983389,0.986755,0.983389,0.986667,0.993333,0.986667
394,33,305,307,305,0,2,305,0.000000,0.000000,0.983607,0.983607,0.977199,0.983607,1.000000,1.000000,1.000000
394,43,293,298,295,1,6,292,1.000000,0.500000,1.000000,1.000000,0.989933,0.996610,0.976667,0.983333,0.980000
394,65,294,307,299,3,16,291,1.000000,0.500000,0.979381,0.979592,0.954397,0.976589,0.960000,0.976667,0.973333
394,39,303,314,304,0,11,303,0.000000,0.636364,0.963696,0.963696,0.952229,0.963816,0.973333,0.996667,0.976667
394,1,300,299,300,2,1,298,1.000000,1.000000,0.993289,0.993333,0.993311,0.993333,0.993333,0.990000,0.993333
394,4,301,301,300,1,1,300,0.000000,1.000000,0.990000,0.986711,0.990033,0.990000,0.990000,0.993333,0.990000
394,38,313,314,314,1,2,312,1.000000,1.000000,0.945513,0.945687,0.945860,0.945860,0.986667,0.990000,0.990000
395,73,301,302,301,2,3,299,0.500000,0.333333,0.993311,0.990033,0.986755,0.990033,0.993333,0.993333,0.993333
395,67,298,297,298,1,0,297,1.000000,0.000000,0.993266,0.993289,0.993266,0.993289,0.986667,0.983333,0.986667
395,33,305,307,305,0,2,305,0.000000,0.500000,0.980328,0.980328,0.977199,0.980328,0.996667,1.000000,0.996667
395,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
395,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
395,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
395,72,325,328,325,1,4,324,0.000000,0.250000,0.922840,0.920000,0.914634,0.923077,0.996667,1.000000,1.000000
395,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
395,47,295,295,295,0,0,295,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.983333,0.983333,0.983333
395,54,301,302,301,1,2,300,1.000000,0.000000,0.996667,0.996678,0.990066,0.996678,1.000000,0.996667,1.000000
396,30,304,313,305,0,9,304,0.000000,0.444444,0.970395,0.970395,0.955272,0.970492,0.983333,0.996667,0.986667
396,8,299,300,299,0,1,299,0.000000,1.000000,0.996656,0.996656,0.996667,0.996656,0.993333,0.996667,0.993333
396,45,291,295,293,0,4,291,0.000000,0.750000,0.986254,0.986254,0.983051,0.982935,0.956667,0.966667,0.960000
396,35,301,311,302,0,10,301,0.000000,0.300000,0.986711,0.986711,0.964630,0.986755,0.990000,1.000000,0.993333
396,78,298,311,304,0,13,298,0.000000,0.615385,0.966443,0.966443,0.951768,0.960526,0.960000,0.986667,0.973333
396,19,302,298,304,10,6,292,0.800000,0.333333,0.986301,0.980132,0.973154,0.976974,0.986667,0.966667,0.990000
396,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
396,32,300,322,307,0,22,300,0.000000,0.318182,0.976667,0.976667,0.931677,0.964169,0.976667,1.000000,0.986667
396,24,303,304,303,0,1,303,0.000000,1.000000,0.966997,0.966997,0.967105,0.966997,0.976667,0.980000,0.976667
396,4,300,299,300,1,0,299,1.000000,0.000000,0.989967,0.990000,0.989967,0.990000,0.990000,0.986667,0.990000
397,4,299,301,299,0,2,299,0.000000,0.500000,0.993311,0.993311,0.990033,0.993311,0.990000,0.993333,0.990000
397,97,303,307,307,4,8,299,1.000000,0.500000,0.963211,0.963696,0.951140,0.957655,0.973333,0.973333,0.980000
397,26,303,305,303,1,3,302,0.000000,0.333333,0.986755,0.983498,0.980328,0.986799,0.993333,0.996667,0.996667
397,96,297,301,298,1,5,296,1.000000,0.800000,0.993243,0.993266,0.990033,0.993289,0.983333,0.993333,0.986667
397,45,298,300,298,0,2,298,0.000000,1.000000,0.976510,0.976510,0.976667,0.976510,0.970000,0.976667,0.970000
397,71,260,297,263,4,41,256,0.750000,0.902439,0.984375,0.980769,0.973064,0.977186,0.850000,0.963333,0.856667
397,36,300,300,300,0,0,300,0.000000,0.000000,0.996667,0.996667,0.996667,0.996667,0.996667,0.996667,0.996667
397,51,304,321,308,0,17,304,0.000000,0.294118,0.970395,0.970395,0.934579,0.967532,0.983333,1.000000,0.993333
397,49,307,306,307,2,1,305,1.000000,1.000000,0.967213,0.967427,0.967320,0.967427,0.990000,0.986667,0.990000
397,33,302,304,305,2,4,300,0.500000,0.250000,0.993333,0.990066,0.983553,0.983607,0.996667,0.996667,1.000000
398,43,299,300,299,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
